MATNR,Style,Cat2,Style_id,Cat2_id
19049823,Vintage,?????????,25,200
59010468,Modern,???????????? Maxio,12,54
59009301,Modern,???????????? Maxio,12,54
25020273,Modern,???????,12,141
59009308,Modern,???????????? Maxio,12,54
19077715,Modern,??????????????????,12,68
19023831,Modern,?????,12,189
25016782,Vintage,????????????????,25,17
25015854,Vintage,???????,25,5
25016098,Vintage,???????,25,117
25023027,Modern,????????????,12,78
19109895,Vintage,???? ????,25,122
19100895,Contemporary,???? 3 ???????,5,203
59004653,Modern Italian,None,16,538
59008210,Modern Italian,None,16,538
19110331,Contemporary,??????????????????????????/???,5,212
19055618,Modern,?????????????,12,187
19088114,Industrial,????????????????,7,251
19024666,Modern,?????????,12,112
25017169,Vintage,?????????????,25,198
25023066,Modern,?????????????,12,198
19015627,Modern Italian,???????,16,102
19077137,Vintage,????????????????,25,17
19086792,Modern,???????????,12,80
19041426,Modern Italian,??????????????????,16,68
19110420,Modern,???????,12,130
59009233,Modern,???????????? Maxio,12,54
59009660,Modern,???????????? WD Plus,12,55
59010563,Modern,???????????? Maxio,12,54
59009257,Modern,???????????? Maxio,12,54
59009851,Modern,???????????? WD Plus,12,55
25013557,Vintage,?????????????????,25,181
25015788,Vintage,???????,25,117
19091492,Luxury,??????????????????,9,68
19088988,Modern Italian,?????,16,189
19064167,Ecolism,???????????????????????,6,144
19041146,Vintage,????????????????????,25,175
19076101,Modern,?????????????,12,197
59008457,Modern Italian,None,16,538
19135812,Modern,??????,12,32
25024361,Modern,????????????? ?,12,28
25024105,Modern,????????????? ?,12,28
25024503,Modern,????????????? ?,12,28
25020184,Vintage,??????????????,25,99
19051513,Modern,???????????????,12,233
19051550,Modern,????????????,12,16
59010010,Modern,?????,12,189
59009745,Modern,???????????? WD Plus,12,55
59010044,Contemporary,????????????????????,5,43
59007666,Modern Italian,?????????? Scenario,16,48
19060184,Luxury,?????,9,189
59010085,Luxury,??????????????????,9,68
25014555,Vintage,???????????,25,129
19094894,Contemporary,??????????????????,5,68
19094855,Contemporary,?????????????????????????,5,168
19098015,Luxury,?????,9,189
25009172,Vintage,???????,25,117
25009989,Modern,?????????????,12,187
25010184,Luxury Glamorous,?????????????,10,187
59009901,Modern,???????????? WD Plus,12,55
59009862,Modern,???????????? WD Plus,12,55
19071267,Luxury,?????,9,189
19068785,Modern,?????,12,189
19111263,Modern,?????,12,189
59009776,Modern,???????????? WD Plus,12,55
59008716,Modern Italian,??????????,16,51
19068773,Modern,?????,12,189
19090864,Modern,?????????????,12,146
59009662,Modern,???????????? WD Plus,12,55
25013410,Vintage,???????????,25,129
19049817,Vintage,???????????,25,14
25010382,Vintage,????????????,25,78
19112130,Modern Luxury,???????????,17,190
19068801,Modern,?????,12,189
19096181,Modern,??????????????????,12,68
25001595,Modern,????????????????,12,17
59009932,Modern,???????????? WD Plus,12,55
19089165,Industrial,????????,7,36
59009317,Modern,???????????? Maxio,12,54
59009676,Modern,???????????? WD Plus,12,55
59001664,Modern,??????? Divani,12,39
25013991,Modern,??????????,12,56
19089076,Modern,???????????????,12,171
19050312,Vintage,??????????????,25,178
25017667,Vintage,???????,25,117
25010961,Colour Passion,????????????? ?,4,28
19062815,Modern Italian,???????,16,130
25013609,Vintage,???????????????????????,25,182
59009837,Modern,???????????? WD Plus,12,55
19094900,Contemporary,????????????,5,143
19077833,Industrial,?????????????,7,146
59009311,Modern,???????????? Maxio,12,54
25023316,Modern,??????????????,12,99
59013388,Modern,??????? Kourmet,12,41
59014376,Modern,?????????,12,257
59009674,Modern,???????????? WD Plus,12,55
19093956,Modern,?????????????? 1 ???????,12,157
25010871,Vintage,???????????,25,129
25011656,Modern,????????????? ?,12,28
59009780,Modern,???????????? WD Plus,12,55
59007250,Modern Italian,None,16,538
19067950,Modern,??????????????????????,12,226
25012186,Modern,???????,12,117
19091487,Luxury,???????,9,74
19115278,Scandinavian,???????????,23,80
19118350,Scandinavian,????????,23,35
59009296,Modern,???????????? Maxio,12,54
59009940,Modern,???????????? WD Plus,12,55
59009742,Modern,???????????? WD Plus,12,55
59009253,Modern,???????????? Maxio,12,54
59007664,Modern Italian,?????????? Infinity,16,47
59010019,Vintage,?????,25,189
59009464,Modern,???????????? WD Plus,12,55
59007685,Modern,?????????,12,257
19026429,Modern Italian,????????????????????,16,70
59004742,Modern Italian,None,16,538
59009826,Modern,???????????? WD Plus,12,55
59010672,Modern,???????????? WD Plus,12,55
59009519,Modern,???????????? WD Plus,12,55
25011550,Vintage,?????????,25,142
25012144,Vintage,???????,25,5
19136191,Classic,??????????????????,3,180
25024505,Modern,????????????? ?,12,28
25020494,Vintage,????????????????,25,17
25016155,Modern Classic,???????,14,117
19078509,Loft,?????????????????????,8,254
19045870,Modern Italian,?????,16,189
59009436,Modern,???????????????????????,12,243
25020215,Vintage,????????????????,25,17
59009868,Modern,???????????? WD Plus,12,55
59003872,Modern Italian,None,16,538
19096322,Contemporary,???? ????,5,122
59009592,Modern,???????????? WD Plus,12,55
19023350,Oriental Aspire,????????????,21,9
19051081,Vintage,???????????????,25,233
59008727,Vintage,?????????? Infinity,25,47
19063512,Modern,????????????????????,12,175
25017233,Modern,???????,12,117
59009350,Modern,???????????? Maxio,12,54
59010506,Modern,???????????? Maxio,12,54
59009565,Modern,???????????? WD Plus,12,55
19085437,Modern,?????????,12,112
25016217,Modern,?????????????,12,198
19118088,Scandinavian,????????????????,23,251
59010794,Modern,???????????? WD Plus,12,55
25016195,Vintage,???????,25,141
59008169,Modern Italian,None,16,538
59008473,Industrial,None,7,538
59009298,Modern,???????????? Maxio,12,54
25010022,Modern,?????????????,12,187
25009248,Modern,???????,12,117
19109569,Luxury,???????????????,9,67
59004745,Modern Italian,None,16,538
19077305,Modern,???????????????,12,209
59009971,Modern,???????????? WD Plus,12,55
25013725,Modern,???????,12,59
59010725,Modern,???????????? WD Plus,12,55
19113134,Modern,?????????????????,12,179
25012765,Vintage,?????????????,25,187
19086379,Modern Luxury,???????,17,74
25055769,Artdeco,???????,2,11
59009589,Modern,???????????? WD Plus,12,55
59004633,Modern Italian,None,16,538
59010759,Modern,???????????? WD Plus,12,55
59008733,Modern Italian,???????+???????,16,75
59009571,Modern,???????????? WD Plus,12,55
59009509,Modern,???????????? WD Plus,12,55
59008685,Modern,??????????,12,206
59009228,Modern,???????????? Maxio,12,54
59009852,Modern,???????????? WD Plus,12,55
25014065,Vintage,????????????,25,9
19111275,Contemporary,???????????/???????,5,34
59002890,Modern Italian,None,16,538
25015938,Modern,???????,12,141
59010711,Modern,???????????? WD Plus,12,55
19115304,Scandinavian,???????????????,23,233
19115306,Scandinavian,???????????????,23,233
59009721,Modern,???????????? WD Plus,12,55
25010662,Modern,???????,12,117
25015778,Modern,???????,12,117
59010380,Modern,???????????? Maxio,12,54
59010552,Modern,???????????? Maxio,12,54
59009733,Modern,???????????? WD Plus,12,55
59009843,Modern,???????????? WD Plus,12,55
19062880,Modern Italian,???????,16,130
59009628,Modern,???????????? WD Plus,12,55
59003559,Modern,????????????????,12,248
59009958,Modern,???????????? WD Plus,12,55
25055653,Modern,???????,12,117
25010400,Modern,???????,12,117
59009482,Modern,???????????? WD Plus,12,55
59009507,Modern,???????????? WD Plus,12,55
25014554,Vintage,???????????,25,129
25013859,Modern,???????,12,117
59010408,Modern,???????????? Maxio,12,54
59010611,Modern,???????????? WD Plus,12,55
25014497,Vintage,???????????,25,58
25015578,Modern,???????,12,117
19050456,Vintage,???????,25,117
25013864,Modern,???????,12,117
25055760,Luxury Glamorous,???????,10,5
25011638,Vintage,????????????????,25,17
59010582,Modern,???????????? WD Plus,12,55
25012269,Modern,???????,12,117
19095534,Modern,?????,12,189
25055727,Modern,???????,12,117
25009356,Vintage,??????????????,25,81
59008462,Modern Italian,None,16,538
59009543,Modern,???????????? WD Plus,12,55
25017041,Vintage,??????????????,25,98
19095549,Modern,?????,12,189
25017407,Modern,???????,12,141
59009964,Modern,???????????? WD Plus,12,55
59009503,Modern,???????????? WD Plus,12,55
59009747,Modern,???????????? WD Plus,12,55
59008822,Modern Italian,None,16,538
25012301,Modern,???????,12,117
19118148,Scandinavian,????????????????,23,251
25055578,Vintage,???????????,25,129
59009819,Modern,???????????? WD Plus,12,55
59009372,Modern,???????????? Maxio,12,54
19077309,Contemporary,?????,5,189
59009574,Modern,???????????? WD Plus,12,55
59010681,Modern,???????????? WD Plus,12,55
59010745,Modern,???????????? WD Plus,12,55
59009778,Modern,???????????? WD Plus,12,55
59009840,Modern,???????????? WD Plus,12,55
59009865,Modern,???????????? WD Plus,12,55
59010572,Modern,???????????? Maxio,12,54
59009718,Modern,???????????? WD Plus,12,55
59009672,Modern,???????????? WD Plus,12,55
59010153,Modern,None,12,538
59009544,Modern,???????????? WD Plus,12,55
59009490,Modern,???????????? WD Plus,12,55
59009623,Modern,???????????? WD Plus,12,55
25023314,Modern,??????????????,12,98
19077749,Modern Italian,?????,16,189
59009648,Modern,???????????? WD Plus,12,55
59008171,Modern Italian,None,16,538
59004630,Modern Italian,None,16,538
59010621,Modern,???????????? WD Plus,12,55
59009612,Modern,???????????? WD Plus,12,55
19112225,Modern,????????????????????,12,175
19110855,Modern,???????????????,12,209
19026406,Modern,?????????,12,112
59009728,Modern,???????????? WD Plus,12,55
59009524,Modern,???????????? WD Plus,12,55
19093164,Luxury,??????????????????????,9,253
19040288,Contemporary,?????????,5,257
59009631,Modern,???????????? WD Plus,12,55
59009873,Modern,???????????? WD Plus,12,55
59009478,Modern,???????????? WD Plus,12,55
59009809,Modern,???????????? WD Plus,12,55
25020519,Modern,??????????????,12,99
25010765,Modern,?????????,12,186
25011543,Vintage,??????????,25,56
19026290,Oriental Aspire,?????,21,189
59009802,Modern,???????????? WD Plus,12,55
19015791,Modern,?????,12,189
19126936,None,???? 3 ???????,306,203
19068067,Modern Italian,????????,16,101
19128031,Contemporary,???? 1 ???????,5,201
19029532,Contemporary,??????????????????????,5,253
19046421,Modern,????????????,12,9
19042757,Modern,?????????,12,112
59002903,Modern Italian,?????????? Infinity,16,47
59009603,Modern,???????????? WD Plus,12,55
19091595,Modern,??????,12,64
19069193,Luxury,???????,9,74
59009520,Modern,???????????? WD Plus,12,55
59009547,Modern,???????????? WD Plus,12,55
19106770,Luxury,??????,9,64
59010208,None,????????????????,306,251
19101253,Contemporary,?????,5,189
25055726,Modern,???????,12,117
19101621,Modern Contemporary,?????????????? 3 ???????,15,159
59009947,Modern,???????????? WD Plus,12,55
59010078,Modern,??????????,12,51
19045575,Modern Italian,????????????????????,16,70
25017302,Modern,???????,12,117
25010221,Modern,???????,12,141
59009483,Modern,???????????? WD Plus,12,55
59008278,Modern,???????????????????????,12,243
25013147,Modern,??????????????,12,97
59009818,Modern,???????????? WD Plus,12,55
25012320,Modern,???????,12,117
25022511,Modern,?????????????,12,198
19092207,Modern,?????,12,189
25010705,Modern,???????,12,5
59009756,Modern,???????????? WD Plus,12,55
59010590,Modern,???????????? WD Plus,12,55
59009633,Modern,???????????? WD Plus,12,55
59009506,Modern,???????????? WD Plus,12,55
59007548,Modern Italian,None,16,538
19023171,Modern,????????????????????????????,12,165
19056061,Vintage,???????????????,25,67
25020739,Modern,????????????,12,9
25014645,Vintage,????????????????,25,17
59008449,Modern Italian,None,16,538
59009973,Modern,???????????? WD Plus,12,55
59009740,Modern,???????????? WD Plus,12,55
25013780,Modern,???????????????,12,67
25014521,Modern,???????,12,141
25020479,Vintage,????????????,25,78
59010293,Modern,???????????? WD Plus,12,55
59008656,Modern,???? 3 ???????,12,203
19041361,Modern,???????????,12,80
19044394,Modern,???????,12,130
25020202,Vintage,???????????????????????,25,182
19077871,Modern,?????????,12,112
25016045,Modern,?????????????,12,116
19014985,Modern,????,12,121
19047605,Modern,?????????,12,112
59010520,Modern,???????????? Maxio,12,54
19095867,Luxury,??????,9,64
59009500,Modern,???????????? WD Plus,12,55
19058656,Modern Chic,???? 1 ???????,13,201
59003372,Modern,???????+???????,12,75
19111300,Contemporary,??????,5,64
59008450,Modern Italian,None,16,538
59009554,Modern,???????????? WD Plus,12,55
19067293,Luxury,???????????????,9,67
25010007,Modern,?????????????,12,187
19111278,Contemporary,???????????/???????,5,34
19041218,Modern,?????????????????,12,229
19117926,Scandinavian,?????????????????,23,179
59009351,Modern,???????????? Maxio,12,54
59010636,Modern,???????????? WD Plus,12,55
59010834,Modern,???????????? WD Plus,12,55
25011013,Modern,???????,12,141
19090442,Modern,???????,12,117
59009575,Modern,???????????? WD Plus,12,55
59010675,Modern,???????????? WD Plus,12,55
59010664,Modern,???????????? WD Plus,12,55
59009230,Modern,???????????? Maxio,12,54
19116453,Luxury,?????????????????,9,179
59009986,Modern,???????????? WD Plus,12,55
19098017,Luxury,?????,9,189
59008726,Modern Italian,?????????? Infinity,16,47
59009505,Modern,???????????? WD Plus,12,55
59009690,Modern,???????????? WD Plus,12,55
25020269,Modern,???????,12,141
19118101,Scandinavian,????????????????,23,251
19095834,Modern,???????????????????????????,12,135
59010561,Modern,???????????? Maxio,12,54
19078418,Luxury,??????????????????????,9,216
59010544,Modern,???????????? Maxio,12,54
19077689,Vintage,??????????????????????,25,253
25010593,Modern,???????,12,117
19097646,Modern Luxury,???????????,17,190
19090934,Contemporary,?????,5,189
19105569,Modern,?????????,12,200
19105359,Contemporary,???????????????,5,223
25009516,Modern,?????????????????,12,181
19101786,Modern Italian,????????????,16,61
25010151,Luxury Glamorous,????????????,10,78
59009455,Modern,???????????? WD Plus,12,55
19089095,Vintage,???????????,25,80
19089841,Industrial,?????,7,189
59009591,Modern,???????????? WD Plus,12,55
59009435,Modern,???????????????????????,12,243
19113183,Modern,?????,12,189
59009273,Modern,???????????? Maxio,12,54
59009256,Modern,???????????? Maxio,12,54
25017207,Modern,??????????????,12,98
25011675,Modern,????????????? ?,12,28
19051448,Vintage,?????????????,25,187
19096164,Modern,?????,12,189
19101617,Contemporary,??????????????,5,207
19070538,Modern,???????,12,72
19094427,Vintage,?????????,25,200
25012436,Colour Passion,?????????,4,186
59009349,Modern,???????????? Maxio,12,54
25017240,Modern,???????,12,117
19058528,Vintage,???????????????,25,67
59009566,Modern,???????????? WD Plus,12,55
25010264,Vintage,??????????????,25,97
19068244,Contemporary,?????????????????,5,179
19111274,Vintage,???????????/???????,25,34
19060122,Modern Italian,?????,16,189
19044433,Modern,?????????,12,257
59010109,Luxury,??????????????????,9,68
59009894,Modern,???????????? WD Plus,12,55
59009536,Modern,???????????? WD Plus,12,55
59009290,Modern,???????????? Maxio,12,54
25011668,Modern,????????????,12,78
19057979,Luxury Glamorous,???????????????,10,8
59010651,Modern,???????????? WD Plus,12,55
25014853,Modern,??????????????,12,99
19077338,Luxury Glamorous,?????????????????,10,179
59009972,Modern,???????????? WD Plus,12,55
19085694,Contemporary,????????????,5,61
25010921,Vintage,????????????? ?,25,28
59010555,Modern,???????????? Maxio,12,54
25017322,Modern,???????,12,117
19117912,Scandinavian,?????????,23,18
19051739,Modern,???????????????,12,67
59004336,Modern Italian,None,16,538
59009926,Modern,???????????? WD Plus,12,55
59009941,Modern,???????????? WD Plus,12,55
59009987,Modern,???????????? WD Plus,12,55
